sample size and proportion,classifier,metric,precision,recall,f1-score,support
1000_2080,nb_tfidf,weighted avg,0.833519108,0.7875,0.710089286,160
1000_2080,rf_tfidf,0,1,0.027027027,0.052631579,37
1000_2080,rf_tfidf,1,0.773584906,1,0.872340426,123
1000_2080,rf_tfidf,accuracy,0.775,0.775,0.775,0.775
1000_2080,rf_tfidf,macro avg,0.886792453,0.513513514,0.462486002,160
1000_2080,rf_tfidf,weighted avg,0.825943396,0.775,0.682782755,160
1000_2080,dt_tfidf,0,0.393939394,0.351351351,0.371428571,37
1000_2080,dt_tfidf,1,0.811023622,0.837398374,0.824,123
1000_2080,dt_tfidf,accuracy,0.725,0.725,0.725,0.725
1000_2080,dt_tfidf,macro avg,0.602481508,0.594374863,0.597714286,160
1000_2080,dt_tfidf,weighted avg,0.714572894,0.725,0.719342857,160
1000_2080,svc_tfidf,0,1,0.162162162,0.279069767,37
1000_2080,svc_tfidf,1,0.798701299,1,0.888086643,123
1000_2080,svc_tfidf,accuracy,0.80625,0.80625,0.80625,0.80625
1000_2080,svc_tfidf,macro avg,0.899350649,0.581081081,0.583578205,160
1000_2080,svc_tfidf,weighted avg,0.845251623,0.80625,0.74725149,160
1000_2080,lsvc_tfidf,0,0.8,0.216216216,0.340425532,37
1000_2080,lsvc_tfidf,1,0.806666667,0.983739837,0.886446886,123
1000_2080,lsvc_tfidf,accuracy,0.80625,0.80625,0.80625,0.80625
1000_2080,lsvc_tfidf,macro avg,0.803333333,0.599978027,0.613436209,160
1000_2080,lsvc_tfidf,weighted avg,0.805125,0.80625,0.760179448,160
1000_2080,sgd_tfidf,0,0.5,0.351351351,0.412698413,37
1000_2080,sgd_tfidf,1,0.820895522,0.894308943,0.856031128,123
1000_2080,sgd_tfidf,accuracy,0.76875,0.76875,0.76875,0.76875
1000_2080,sgd_tfidf,macro avg,0.660447761,0.622830147,0.634364771,160
1000_2080,sgd_tfidf,weighted avg,0.746688433,0.76875,0.753510438,160
1000_2080,knn_tfidf,0,0.8,0.216216216,0.340425532,37
1000_2080,knn_tfidf,1,0.806666667,0.983739837,0.886446886,123
1000_2080,knn_tfidf,accuracy,0.80625,0.80625,0.80625,0.80625
1000_2080,knn_tfidf,macro avg,0.803333333,0.599978027,0.613436209,160
1000_2080,knn_tfidf,weighted avg,0.805125,0.80625,0.760179448,160
1000_2080,lr_w2v,0,0,0,0,37
1000_2080,lr_w2v,1,0.765822785,0.983739837,0.861209964,123
1000_2080,lr_w2v,accuracy,0.75625,0.75625,0.75625,0.75625
1000_2080,lr_w2v,macro avg,0.382911392,0.491869919,0.430604982,160
1000_2080,lr_w2v,weighted avg,0.588726266,0.75625,0.66205516,160
1000_3070,lr_tfidf,0,0.612903226,0.487179487,0.542857143,39
1000_3070,lr_tfidf,1,0.84496124,0.900826446,0.872,121
1000_3070,lr_tfidf,accuracy,0.8,0.8,0.8,0.8
1000_3070,lr_tfidf,macro avg,0.728932233,0.694002967,0.707428571,160
1000_3070,lr_tfidf,weighted avg,0.788397099,0.8,0.791771429,160
1000_3070,nb_tfidf,0,1,0.153846154,0.266666667,39
1000_3070,nb_tfidf,1,0.785714286,1,0.88,121
1000_3070,nb_tfidf,accuracy,0.79375,0.79375,0.79375,0.79375
1000_3070,nb_tfidf,macro avg,0.892857143,0.576923077,0.573333333,160
1000_3070,nb_tfidf,weighted avg,0.837946429,0.79375,0.7305,160
1000_3070,rf_tfidf,0,1,0.102564103,0.186046512,39
1000_3070,rf_tfidf,1,0.775641026,1,0.873646209,121
1000_3070,rf_tfidf,accuracy,0.78125,0.78125,0.78125,0.78125
1000_3070,rf_tfidf,macro avg,0.887820513,0.551282051,0.529846361,160
1000_3070,rf_tfidf,weighted avg,0.830328526,0.78125,0.706043783,160
1000_3070,dt_tfidf,0,0.575,0.58974359,0.582278481,39
1000_3070,dt_tfidf,1,0.866666667,0.859504132,0.863070539,121
1000_3070,dt_tfidf,accuracy,0.79375,0.79375,0.79375,0.79375
1000_3070,dt_tfidf,macro avg,0.720833333,0.724623861,0.72267451,160
1000_3070,dt_tfidf,weighted avg,0.795572917,0.79375,0.794627475,160
1000_3070,svc_tfidf,0,0.833333333,0.384615385,0.526315789,39
1000_3070,svc_tfidf,1,0.830985915,0.975206612,0.897338403,121
1000_3070,svc_tfidf,accuracy,0.83125,0.83125,0.83125,0.83125
1000_3070,svc_tfidf,macro avg,0.832159624,0.679910998,0.711827096,160
1000_3070,svc_tfidf,weighted avg,0.831558099,0.83125,0.806901641,160
1000_3070,lsvc_tfidf,0,0.64516129,0.512820513,0.571428571,39
1000_3070,lsvc_tfidf,1,0.852713178,0.909090909,0.88,121
1000_3070,lsvc_tfidf,accuracy,0.8125,0.8125,0.8125,0.8125
1000_3070,lsvc_tfidf,macro avg,0.748937234,0.710955711,0.725714286,160
1000_3070,lsvc_tfidf,weighted avg,0.802122406,0.8125,0.804785714,160
1000_3070,sgd_tfidf,0,0.580645161,0.461538462,0.514285714,39
1000_3070,sgd_tfidf,1,0.837209302,0.892561983,0.864,121
1000_3070,sgd_tfidf,accuracy,0.7875,0.7875,0.7875,0.7875
1000_3070,sgd_tfidf,macro avg,0.708927232,0.677050223,0.689142857,160
1000_3070,sgd_tfidf,weighted avg,0.774671793,0.7875,0.778757143,160
1000_3070,knn_tfidf,0,0.628571429,0.564102564,0.594594595,39
1000_3070,knn_tfidf,1,0.864,0.892561983,0.87804878,121
1000_3070,knn_tfidf,accuracy,0.8125,0.8125,0.8125,0.8125
1000_3070,knn_tfidf,macro avg,0.746285714,0.728332274,0.736321688,160
1000_3070,knn_tfidf,weighted avg,0.806614286,0.8125,0.808956823,160
1000_3070,lr_w2v,0,0.263157895,0.128205128,0.172413793,39
1000_3070,lr_w2v,1,0.758865248,0.884297521,0.816793893,121
1000_3070,lr_w2v,accuracy,0.7,0.7,0.7,0.7
1000_3070,lr_w2v,macro avg,0.511011571,0.506251324,0.494603843,160
1000_3070,lr_w2v,weighted avg,0.638036581,0.7,0.659726244,160
1000_4060,lr_tfidf,0,0.690909091,0.62295082,0.655172414,61
1000_4060,lr_tfidf,1,0.780952381,0.828282828,0.803921569,99
1000_4060,lr_tfidf,accuracy,0.75,0.75,0.75,0.75
1000_4060,lr_tfidf,macro avg,0.735930736,0.725616824,0.729546991,160
1000_4060,lr_tfidf,weighted avg,0.746623377,0.75,0.747210953,160
1000_4060,nb_tfidf,0,0.821428571,0.37704918,0.516853933,61
1000_4060,nb_tfidf,1,0.712121212,0.949494949,0.813852814,99
1000_4060,nb_tfidf,accuracy,0.73125,0.73125,0.73125,0.73125
1000_4060,nb_tfidf,macro avg,0.766774892,0.663272065,0.665353373,160
1000_4060,nb_tfidf,weighted avg,0.753794643,0.73125,0.70062199,160
1000_4060,rf_tfidf,0,0.909090909,0.163934426,0.277777778,61
1000_4060,rf_tfidf,1,0.657718121,0.98989899,0.790322581,99
1000_4060,rf_tfidf,accuracy,0.675,0.675,0.675,0.675
1000_4060,rf_tfidf,macro avg,0.783404515,0.576916708,0.534050179,160
1000_4060,rf_tfidf,weighted avg,0.753553996,0.675,0.594914875,160
1000_4060,dt_tfidf,0,0.606557377,0.606557377,0.606557377,61
1000_4060,dt_tfidf,1,0.757575758,0.757575758,0.757575758,99
1000_4060,dt_tfidf,accuracy,0.7,0.7,0.7,0.7
1000_4060,dt_tfidf,macro avg,0.682066567,0.682066567,0.682066567,160
1000_4060,dt_tfidf,weighted avg,0.7,0.7,0.7,160
1000_4060,svc_tfidf,0,0.815789474,0.508196721,0.626262626,61
1000_4060,svc_tfidf,1,0.754098361,0.929292929,0.832579186,99
1000_4060,svc_tfidf,accuracy,0.76875,0.76875,0.76875,0.76875
1000_4060,svc_tfidf,macro avg,0.784943917,0.718744825,0.729420906,160
1000_4060,svc_tfidf,weighted avg,0.777618097,0.76875,0.753920997,160
1000_4060,lsvc_tfidf,0,0.722222222,0.639344262,0.67826087,61
1000_4060,lsvc_tfidf,1,0.79245283,0.848484848,0.819512195,99
1000_4060,lsvc_tfidf,accuracy,0.76875,0.76875,0.76875,0.76875
1000_4060,lsvc_tfidf,macro avg,0.757337526,0.743914555,0.748886532,160
1000_4060,lsvc_tfidf,weighted avg,0.765677411,0.76875,0.765660127,160
1000_4060,sgd_tfidf,0,0.740740741,0.655737705,0.695652174,61
1000_4060,sgd_tfidf,1,0.801886792,0.858585859,0.829268293,99
1000_4060,sgd_tfidf,accuracy,0.78125,0.78125,0.78125,0.78125
1000_4060,sgd_tfidf,macro avg,0.771313767,0.757161782,0.762460233,160
1000_4060,sgd_tfidf,weighted avg,0.77857486,0.78125,0.778327147,160
1000_4060,knn_tfidf,0,0.68852459,0.68852459,0.68852459,61
1000_4060,knn_tfidf,1,0.808080808,0.808080808,0.808080808,99
1000_4060,knn_tfidf,accuracy,0.7625,0.7625,0.7625,0.7625
1000_4060,knn_tfidf,macro avg,0.748302699,0.748302699,0.748302699,160
1000_4060,knn_tfidf,weighted avg,0.7625,0.7625,0.7625,160
1000_4060,lr_w2v,0,0.454545455,0.409836066,0.431034483,61
1000_4060,lr_w2v,1,0.657142857,0.696969697,0.676470588,99
1000_4060,lr_w2v,accuracy,0.5875,0.5875,0.5875,0.5875
1000_4060,lr_w2v,macro avg,0.555844156,0.553402881,0.553752535,160
1000_4060,lr_w2v,weighted avg,0.579902597,0.5875,0.582898073,160
1000_5050,lr_tfidf,0,0.694736842,0.846153846,0.76300578,78
1000_5050,lr_tfidf,1,0.815384615,0.646341463,0.721088435,82
1000_5050,lr_tfidf,accuracy,0.74375,0.74375,0.74375,0.74375
1000_5050,lr_tfidf,macro avg,0.755060729,0.746247655,0.742047108,160
1000_5050,lr_tfidf,weighted avg,0.756568826,0.74375,0.741523141,160
1000_5050,nb_tfidf,0,0.632478632,0.948717949,0.758974359,78
1000_5050,nb_tfidf,1,0.906976744,0.475609756,0.624,82
1000_5050,nb_tfidf,accuracy,0.70625,0.70625,0.70625,0.70625
1000_5050,nb_tfidf,macro avg,0.769727688,0.712163852,0.691487179,160
1000_5050,nb_tfidf,weighted avg,0.773158915,0.70625,0.6898,160
1000_5050,rf_tfidf,0,0.577235772,0.91025641,0.706467662,78
1000_5050,rf_tfidf,1,0.810810811,0.365853659,0.504201681,82
1000_5050,rf_tfidf,accuracy,0.63125,0.63125,0.63125,0.63125
1000_5050,rf_tfidf,macro avg,0.694023292,0.638055034,0.605334671,160
1000_5050,rf_tfidf,weighted avg,0.69694298,0.63125,0.602806346,160
1000_5050,dt_tfidf,0,0.593023256,0.653846154,0.62195122,78
1000_5050,dt_tfidf,1,0.635135135,0.573170732,0.602564103,82
1000_5050,dt_tfidf,accuracy,0.6125,0.6125,0.6125,0.6125
1000_5050,dt_tfidf,macro avg,0.614079195,0.613508443,0.612257661,160
1000_5050,dt_tfidf,weighted avg,0.614605594,0.6125,0.612015322,160
1000_5050,svc_tfidf,0,0.717647059,0.782051282,0.748466258,78
1000_5050,svc_tfidf,1,0.773333333,0.707317073,0.738853503,82
1000_5050,svc_tfidf,accuracy,0.74375,0.74375,0.74375,0.74375
1000_5050,svc_tfidf,macro avg,0.745490196,0.744684178,0.74365988,160
1000_5050,svc_tfidf,weighted avg,0.746186275,0.74375,0.743539721,160
1000_5050,lsvc_tfidf,0,0.691489362,0.833333333,0.755813953,78
1000_5050,lsvc_tfidf,1,0.803030303,0.646341463,0.716216216,82
1000_5050,lsvc_tfidf,accuracy,0.7375,0.7375,0.7375,0.7375
1000_5050,lsvc_tfidf,macro avg,0.747259832,0.739837398,0.736015085,160
1000_5050,lsvc_tfidf,weighted avg,0.748654094,0.7375,0.735520113,160
1000_5050,sgd_tfidf,0,0.677083333,0.833333333,0.747126437,78
1000_5050,sgd_tfidf,1,0.796875,0.62195122,0.698630137,82
1000_5050,sgd_tfidf,accuracy,0.725,0.725,0.725,0.725
1000_5050,sgd_tfidf,macro avg,0.736979167,0.727642276,0.722878287,160
1000_5050,sgd_tfidf,weighted avg,0.738476563,0.725,0.722272083,160
1000_5050,knn_tfidf,0,0.656565657,0.833333333,0.734463277,78
1000_5050,knn_tfidf,1,0.786885246,0.585365854,0.671328671,82
1000_5050,knn_tfidf,accuracy,0.70625,0.70625,0.70625,0.70625
1000_5050,knn_tfidf,macro avg,0.721725451,0.709349593,0.702895974,160
1000_5050,knn_tfidf,weighted avg,0.723354446,0.70625,0.702106792,160
1000_5050,lr_w2v,0,0.581818182,0.820512821,0.680851064,78
1000_5050,lr_w2v,1,0.72,0.43902439,0.545454545,82
1000_5050,lr_w2v,accuracy,0.625,0.625,0.625,0.625
1000_5050,lr_w2v,macro avg,0.650909091,0.629768605,0.613152805,160
1000_5050,lr_w2v,weighted avg,0.652636364,0.625,0.611460348,160
2000_1090,lr_tfidf,0,0.571428571,0.137931034,0.222222222,29
2000_1090,lr_tfidf,1,0.920127796,0.989690722,0.953642384,291
2000_1090,lr_tfidf,accuracy,0.9125,0.9125,0.9125,0.9125
2000_1090,lr_tfidf,macro avg,0.745778183,0.563810878,0.587932303,320
2000_1090,lr_tfidf,weighted avg,0.888526928,0.9125,0.887357432,320
2000_1090,nb_tfidf,0,0,0,0,29
2000_1090,nb_tfidf,1,0.909375,1,0.952536825,291
2000_1090,nb_tfidf,accuracy,0.909375,0.909375,0.909375,0.909375
2000_1090,nb_tfidf,macro avg,0.4546875,0.5,0.476268412,320
2000_1090,nb_tfidf,weighted avg,0.826962891,0.909375,0.866213175,320
2000_1090,rf_tfidf,0,0,0,0,29
2000_1090,rf_tfidf,1,0.909375,1,0.952536825,291
2000_1090,rf_tfidf,accuracy,0.909375,0.909375,0.909375,0.909375
2000_1090,rf_tfidf,macro avg,0.4546875,0.5,0.476268412,320
2000_1090,rf_tfidf,weighted avg,0.826962891,0.909375,0.866213175,320
2000_1090,dt_tfidf,0,0.307692308,0.275862069,0.290909091,29
2000_1090,dt_tfidf,1,0.928571429,0.93814433,0.933333333,291
2000_1090,dt_tfidf,accuracy,0.878125,0.878125,0.878125,0.878125
2000_1090,dt_tfidf,macro avg,0.618131868,0.607003199,0.612121212,320
2000_1090,dt_tfidf,weighted avg,0.872304258,0.878125,0.875113636,320
2000_1090,svc_tfidf,0,1,0.103448276,0.1875,29
2000_1090,svc_tfidf,1,0.917981073,1,0.957236842,291
2000_1090,svc_tfidf,accuracy,0.91875,0.91875,0.91875,0.91875
2000_1090,svc_tfidf,macro avg,0.958990536,0.551724138,0.572368421,320
2000_1090,svc_tfidf,weighted avg,0.925414038,0.91875,0.887479441,320
2000_1090,lsvc_tfidf,0,0.666666667,0.137931034,0.228571429,29
2000_1090,lsvc_tfidf,1,0.920382166,0.993127148,0.955371901,291
2000_1090,lsvc_tfidf,accuracy,0.915625,0.915625,0.915625,0.915625
2000_1090,lsvc_tfidf,macro avg,0.793524416,0.565529091,0.591971665,320
2000_1090,lsvc_tfidf,weighted avg,0.897389199,0.915625,0.889505608,320
2000_1090,sgd_tfidf,0,0.37037037,0.344827586,0.357142857,29
2000_1090,sgd_tfidf,1,0.935153584,0.941580756,0.938356164,291
2000_1090,sgd_tfidf,accuracy,0.8875,0.8875,0.8875,0.8875
2000_1090,sgd_tfidf,macro avg,0.652761977,0.643204171,0.647749511,320
2000_1090,sgd_tfidf,weighted avg,0.883970105,0.8875,0.885683708,320
2000_1090,knn_tfidf,0,0.375,0.103448276,0.162162162,29
2000_1090,knn_tfidf,1,0.916666667,0.982817869,0.948590381,291
2000_1090,knn_tfidf,accuracy,0.903125,0.903125,0.903125,0.903125
2000_1090,knn_tfidf,macro avg,0.645833333,0.543133073,0.555376272,320
2000_1090,knn_tfidf,weighted avg,0.867578125,0.903125,0.877320324,320
2000_1090,lr_w2v,0,0,0,0,29
2000_1090,lr_w2v,1,0.909090909,0.996563574,0.950819672,291
2000_1090,lr_w2v,accuracy,0.90625,0.90625,0.90625,0.90625
2000_1090,lr_w2v,macro avg,0.454545455,0.498281787,0.475409836,320
2000_1090,lr_w2v,weighted avg,0.826704545,0.90625,0.864651639,320
2000_2080,lr_tfidf,0,0.862068966,0.416666667,0.561797753,60
2000_2080,lr_tfidf,1,0.879725086,0.984615385,0.929219601,260
2000_2080,lr_tfidf,accuracy,0.878125,0.878125,0.878125,0.878125
2000_2080,lr_tfidf,macro avg,0.870897026,0.700641026,0.745508677,320
2000_2080,lr_tfidf,weighted avg,0.876414563,0.878125,0.860328004,320
2000_2080,nb_tfidf,0,1,0.066666667,0.125,60
2000_2080,nb_tfidf,1,0.82278481,1,0.902777778,260
2000_2080,nb_tfidf,accuracy,0.825,0.825,0.825,0.825
2000_2080,nb_tfidf,macro avg,0.911392405,0.533333333,0.513888889,320
2000_2080,nb_tfidf,weighted avg,0.856012658,0.825,0.756944444,320
2000_2080,rf_tfidf,0,1,0.016666667,0.032786885,60
2000_2080,rf_tfidf,1,0.815047022,1,0.898100173,260
2000_2080,rf_tfidf,accuracy,0.815625,0.815625,0.815625,0.815625
2000_2080,rf_tfidf,macro avg,0.907523511,0.508333333,0.465443529,320
2000_2080,rf_tfidf,weighted avg,0.849725705,0.815625,0.735853931,320
2000_2080,dt_tfidf,0,0.603448276,0.583333333,0.593220339,60
2000_2080,dt_tfidf,1,0.904580153,0.911538462,0.908045977,260
2000_2080,dt_tfidf,accuracy,0.85,0.85,0.85,0.85
2000_2080,dt_tfidf,macro avg,0.754014214,0.747435897,0.750633158,320
2000_2080,dt_tfidf,weighted avg,0.848117926,0.85,0.84901617,320
2000_2080,svc_tfidf,0,0.9375,0.25,0.394736842,60
2000_2080,svc_tfidf,1,0.851973684,0.996153846,0.918439716,260
2000_2080,svc_tfidf,accuracy,0.85625,0.85625,0.85625,0.85625
2000_2080,svc_tfidf,macro avg,0.894736842,0.623076923,0.656588279,320
2000_2080,svc_tfidf,weighted avg,0.868009868,0.85625,0.820245427,320
2000_2080,lsvc_tfidf,0,0.862068966,0.416666667,0.561797753,60
2000_2080,lsvc_tfidf,1,0.879725086,0.984615385,0.929219601,260
2000_2080,lsvc_tfidf,accuracy,0.878125,0.878125,0.878125,0.878125
2000_2080,lsvc_tfidf,macro avg,0.870897026,0.700641026,0.745508677,320
2000_2080,lsvc_tfidf,weighted avg,0.876414563,0.878125,0.860328004,320
2000_2080,sgd_tfidf,0,0.738095238,0.516666667,0.607843137,60
2000_2080,sgd_tfidf,1,0.895683453,0.957692308,0.925650558,260
2000_2080,sgd_tfidf,accuracy,0.875,0.875,0.875,0.875
2000_2080,sgd_tfidf,macro avg,0.816889346,0.737179487,0.766746847,320
2000_2080,sgd_tfidf,weighted avg,0.866135663,0.875,0.866061666,320
2000_2080,knn_tfidf,0,0.56,0.233333333,0.329411765,60
2000_2080,knn_tfidf,1,0.844067797,0.957692308,0.897297297,260
2000_2080,knn_tfidf,accuracy,0.821875,0.821875,0.821875,0.821875
2000_2080,knn_tfidf,macro avg,0.702033898,0.595512821,0.613354531,320
2000_2080,knn_tfidf,weighted avg,0.790805085,0.821875,0.79081876,320
2000_2080,lr_w2v,0,0.428571429,0.05,0.089552239,60
2000_2080,lr_w2v,1,0.817891374,0.984615385,0.893542757,260
2000_2080,lr_w2v,accuracy,0.809375,0.809375,0.809375,0.809375
2000_2080,lr_w2v,macro avg,0.623231401,0.517307692,0.491547498,320
2000_2080,lr_w2v,weighted avg,0.744893884,0.809375,0.742794535,320
2000_3070,lr_tfidf,0,0.679487179,0.576086957,0.623529412,92
2000_3070,lr_tfidf,1,0.838842975,0.890350877,0.863829787,228
2000_3070,lr_tfidf,accuracy,0.8,0.8,0.8,0.8
2000_3070,lr_tfidf,macro avg,0.759165077,0.733218917,0.743679599,320
2000_3070,lr_tfidf,weighted avg,0.793028184,0.8,0.794743429,320
2000_3070,nb_tfidf,0,1,0.130434783,0.230769231,92
2000_3070,nb_tfidf,1,0.74025974,1,0.850746269,228
2000_3070,nb_tfidf,accuracy,0.75,0.75,0.75,0.75
2000_3070,nb_tfidf,macro avg,0.87012987,0.565217391,0.54075775,320
2000_3070,nb_tfidf,weighted avg,0.814935065,0.75,0.67250287,320
2000_3070,rf_tfidf,0,1,0.097826087,0.178217822,92
2000_3070,rf_tfidf,1,0.733118971,1,0.846011132,228
2000_3070,rf_tfidf,accuracy,0.740625,0.740625,0.740625,0.740625
2000_3070,rf_tfidf,macro avg,0.866559486,0.548913043,0.512114477,320
2000_3070,rf_tfidf,weighted avg,0.809847267,0.740625,0.654020555,320
2000_3070,dt_tfidf,0,0.6,0.652173913,0.625,92
2000_3070,dt_tfidf,1,0.854545455,0.824561404,0.839285714,228
2000_3070,dt_tfidf,accuracy,0.775,0.775,0.775,0.775
2000_3070,dt_tfidf,macro avg,0.727272727,0.738367658,0.732142857,320
2000_3070,dt_tfidf,weighted avg,0.781363636,0.775,0.777678571,320
2000_3070,svc_tfidf,0,0.9,0.489130435,0.633802817,92
2000_3070,svc_tfidf,1,0.825925926,0.978070175,0.895582329,228
2000_3070,svc_tfidf,accuracy,0.8375,0.8375,0.8375,0.8375
2000_3070,svc_tfidf,macro avg,0.862962963,0.733600305,0.764692573,320
2000_3070,svc_tfidf,weighted avg,0.847222222,0.8375,0.820320719,320
2000_3070,lsvc_tfidf,0,0.732394366,0.565217391,0.63803681,92
2000_3070,lsvc_tfidf,1,0.83935743,0.916666667,0.876310273,228
2000_3070,lsvc_tfidf,accuracy,0.815625,0.815625,0.815625,0.815625
2000_3070,lsvc_tfidf,macro avg,0.785875898,0.740942029,0.757173541,320
2000_3070,lsvc_tfidf,weighted avg,0.808605549,0.815625,0.807806652,320
2000_3070,sgd_tfidf,0,0.654761905,0.597826087,0.625,92
2000_3070,sgd_tfidf,1,0.843220339,0.872807018,0.857758621,228
2000_3070,sgd_tfidf,accuracy,0.79375,0.79375,0.79375,0.79375
2000_3070,sgd_tfidf,macro avg,0.748991122,0.735316552,0.74137931,320
2000_3070,sgd_tfidf,weighted avg,0.789038539,0.79375,0.790840517,320
2000_3070,knn_tfidf,0,0.62295082,0.413043478,0.496732026,92
2000_3070,knn_tfidf,1,0.791505792,0.899122807,0.841889117,228
2000_3070,knn_tfidf,accuracy,0.759375,0.759375,0.759375,0.759375
2000_3070,knn_tfidf,macro avg,0.707228306,0.656083143,0.669310572,320
2000_3070,knn_tfidf,weighted avg,0.743046237,0.759375,0.742656453,320
2000_3070,lr_w2v,0,0.530612245,0.282608696,0.368794326,92
2000_3070,lr_w2v,1,0.756457565,0.899122807,0.821643287,228
2000_3070,lr_w2v,accuracy,0.721875,0.721875,0.721875,0.721875
2000_3070,lr_w2v,macro avg,0.643534905,0.590865751,0.595218806,320
2000_3070,lr_w2v,weighted avg,0.691527035,0.721875,0.69144921,320
2000_4060,lr_tfidf,0,0.784482759,0.716535433,0.748971193,127
2000_4060,lr_tfidf,1,0.823529412,0.870466321,0.846347607,193
2000_4060,lr_tfidf,accuracy,0.809375,0.809375,0.809375,0.809375
2000_4060,lr_tfidf,macro avg,0.804006085,0.793500877,0.7976594,320
2000_4060,lr_tfidf,weighted avg,0.808032771,0.809375,0.807701343,320
2000_4060,nb_tfidf,0,0.830508475,0.385826772,0.52688172,127
2000_4060,nb_tfidf,1,0.701149425,0.948186528,0.806167401,193
2000_4060,nb_tfidf,accuracy,0.725,0.725,0.725,0.725
2000_4060,nb_tfidf,macro avg,0.76582895,0.66700665,0.666524561,320
2000_4060,nb_tfidf,weighted avg,0.752488798,0.725,0.695325896,320
2000_4060,rf_tfidf,0,0.818181818,0.212598425,0.3375,127
2000_4060,rf_tfidf,1,0.651567944,0.968911917,0.779166667,193
2000_4060,rf_tfidf,accuracy,0.66875,0.66875,0.66875,0.66875
2000_4060,rf_tfidf,macro avg,0.734874881,0.590755171,0.558333333,320
2000_4060,rf_tfidf,weighted avg,0.717692825,0.66875,0.603880208,320
2000_4060,dt_tfidf,0,0.710344828,0.811023622,0.757352941,127
2000_4060,dt_tfidf,1,0.862857143,0.78238342,0.820652174,193
2000_4060,dt_tfidf,accuracy,0.79375,0.79375,0.79375,0.79375
2000_4060,dt_tfidf,macro avg,0.786600985,0.796703521,0.789002558,320
2000_4060,dt_tfidf,weighted avg,0.802328818,0.79375,0.795530291,320
2000_4060,svc_tfidf,0,0.836363636,0.724409449,0.776371308,127
2000_4060,svc_tfidf,1,0.833333333,0.906735751,0.868486352,193
2000_4060,svc_tfidf,accuracy,0.834375,0.834375,0.834375,0.834375
2000_4060,svc_tfidf,macro avg,0.834848485,0.8155726,0.82242883,320
2000_4060,svc_tfidf,weighted avg,0.834535985,0.834375,0.831928194,320
2000_4060,lsvc_tfidf,0,0.777777778,0.716535433,0.745901639,127
2000_4060,lsvc_tfidf,1,0.822660099,0.865284974,0.843434343,193
2000_4060,lsvc_tfidf,accuracy,0.80625,0.80625,0.80625,0.80625
2000_4060,lsvc_tfidf,macro avg,0.800218938,0.790910204,0.794667991,320
2000_4060,lsvc_tfidf,weighted avg,0.804847427,0.80625,0.804726051,320
2000_4060,sgd_tfidf,0,0.75,0.755905512,0.752941176,127
2000_4060,sgd_tfidf,1,0.838541667,0.834196891,0.836363636,193
2000_4060,sgd_tfidf,accuracy,0.803125,0.803125,0.803125,0.803125
2000_4060,sgd_tfidf,macro avg,0.794270833,0.795051202,0.794652406,320
2000_4060,sgd_tfidf,weighted avg,0.803401693,0.803125,0.803255348,320
2000_4060,knn_tfidf,0,0.658730159,0.653543307,0.656126482,127
